# GENERATED by ./gradlew :conformance-icu:updateLedger. Reviewed by hand.
# icu=release-78.3  cldr=release-48-2
#
# Every row is a case where this library and ICU disagree and the
# disagreement is expected. A new one fails the build; a row that stops
# reproducing fails too. An ICU version bump regenerates this file, and
# the diff is the point rather than a nuisance.
#
# domain	locale	case	ours	icu	divergence	note
hour-cycle-patterns	ko-KP	time/MEDIUM/H24/15:30:45	15시 30분 45초	15:30:45	DELIBERATE	KOREAN_TWENTY_FOUR_HOUR_MEDIUM. Korean states no standard twenty-four hour time pattern, so both sides have to pick one. This library takes the Hms availableFormat, which is the id that pairs with the hms entry the twelve-hour standard pattern matches. ICU reads the skeleton off the standard pattern with its field widths, ahmmss, and Korean declares HHmmss for exactly that. Both are Korean twenty-four hour medium times. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	ko-KR	time/MEDIUM/H23/00:30:45	0시 30분 45초	00:30:45	DELIBERATE	KOREAN_TWENTY_FOUR_HOUR_MEDIUM. Korean states no standard twenty-four hour time pattern, so both sides have to pick one. This library takes the Hms availableFormat, which is the id that pairs with the hms entry the twelve-hour standard pattern matches. ICU reads the skeleton off the standard pattern with its field widths, ahmmss, and Korean declares HHmmss for exactly that. Both are Korean twenty-four hour medium times. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	ko-KR	time/MEDIUM/H23/15:30:45	15시 30분 45초	15:30:45	DELIBERATE	KOREAN_TWENTY_FOUR_HOUR_MEDIUM. Korean states no standard twenty-four hour time pattern, so both sides have to pick one. This library takes the Hms availableFormat, which is the id that pairs with the hms entry the twelve-hour standard pattern matches. ICU reads the skeleton off the standard pattern with its field widths, ahmmss, and Korean declares HHmmss for exactly that. Both are Korean twenty-four hour medium times. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	ko-KR	time/MEDIUM/H24/00:30:45	24시 30분 45초	24:30:45	DELIBERATE	KOREAN_TWENTY_FOUR_HOUR_MEDIUM. Korean states no standard twenty-four hour time pattern, so both sides have to pick one. This library takes the Hms availableFormat, which is the id that pairs with the hms entry the twelve-hour standard pattern matches. ICU reads the skeleton off the standard pattern with its field widths, ahmmss, and Korean declares HHmmss for exactly that. Both are Korean twenty-four hour medium times. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	ko-KR	time/MEDIUM/H24/15:30:45	15시 30분 45초	15:30:45	DELIBERATE	KOREAN_TWENTY_FOUR_HOUR_MEDIUM. Korean states no standard twenty-four hour time pattern, so both sides have to pick one. This library takes the Hms availableFormat, which is the id that pairs with the hms entry the twelve-hour standard pattern matches. ICU reads the skeleton off the standard pattern with its field widths, ahmmss, and Korean declares HHmmss for exactly that. Both are Korean twenty-four hour medium times. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	kok	time/MEDIUM/H11/00:30:45	0:30:45 AM	AM 0:30:45	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	kok	time/MEDIUM/H11/15:30:45	3:30:45 PM	PM 3:30:45	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	kok	time/MEDIUM/H12/00:30:45	12:30:45 AM	AM 12:30:45	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	kok	time/MEDIUM/H12/15:30:45	3:30:45 PM	PM 3:30:45	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	kok	time/SHORT/H11/00:30:45	0:30 AM	AM 0:30	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	kok	time/SHORT/H11/15:30:45	3:30 PM	PM 3:30	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	kok	time/SHORT/H12/00:30:45	12:30 AM	AM 12:30	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	kok	time/SHORT/H12/15:30:45	3:30 PM	PM 3:30	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	kok-Deva	time/MEDIUM/H11/00:30:45	0:30:45 AM	AM 0:30:45	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	kok-Deva	time/MEDIUM/H11/15:30:45	3:30:45 PM	PM 3:30:45	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	kok-Deva	time/MEDIUM/H12/00:30:45	12:30:45 AM	AM 12:30:45	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	kok-Deva	time/MEDIUM/H12/15:30:45	3:30:45 PM	PM 3:30:45	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	kok-Deva	time/SHORT/H11/00:30:45	0:30 AM	AM 0:30	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	kok-Deva	time/SHORT/H11/15:30:45	3:30 PM	PM 3:30	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	kok-Deva	time/SHORT/H12/00:30:45	12:30 AM	AM 12:30	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	kok-Deva	time/SHORT/H12/15:30:45	3:30 PM	PM 3:30	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	kok-Deva-IN	time/MEDIUM/H11/00:30:45	0:30:45 AM	AM 0:30:45	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	kok-Deva-IN	time/MEDIUM/H11/15:30:45	3:30:45 PM	PM 3:30:45	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	kok-Deva-IN	time/MEDIUM/H12/00:30:45	12:30:45 AM	AM 12:30:45	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	kok-Deva-IN	time/MEDIUM/H12/15:30:45	3:30:45 PM	PM 3:30:45	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	kok-Deva-IN	time/SHORT/H11/00:30:45	0:30 AM	AM 0:30	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	kok-Deva-IN	time/SHORT/H11/15:30:45	3:30 PM	PM 3:30	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	kok-Deva-IN	time/SHORT/H12/00:30:45	12:30 AM	AM 12:30	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	kok-Deva-IN	time/SHORT/H12/15:30:45	3:30 PM	PM 3:30	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	ks-Deva	time/MEDIUM/H11/00:30:45	AM 0:30:45	0:30:45 AM	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	ks-Deva	time/MEDIUM/H11/15:30:45	PM 3:30:45	3:30:45 PM	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	ks-Deva	time/MEDIUM/H12/00:30:45	AM 12:30:45	12:30:45 AM	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	ks-Deva	time/MEDIUM/H12/15:30:45	PM 3:30:45	3:30:45 PM	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	ks-Deva	time/SHORT/H11/00:30:45	AM 0:30	0:30 AM	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	ks-Deva	time/SHORT/H11/15:30:45	PM 3:30	3:30 PM	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	ks-Deva	time/SHORT/H12/00:30:45	AM 12:30	12:30 AM	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	ks-Deva	time/SHORT/H12/15:30:45	PM 3:30	3:30 PM	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	ks-Deva-IN	time/MEDIUM/H11/00:30:45	AM 0:30:45	0:30:45 AM	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	ks-Deva-IN	time/MEDIUM/H11/15:30:45	PM 3:30:45	3:30:45 PM	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	ks-Deva-IN	time/MEDIUM/H12/00:30:45	AM 12:30:45	12:30:45 AM	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	ks-Deva-IN	time/MEDIUM/H12/15:30:45	PM 3:30:45	3:30:45 PM	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	ks-Deva-IN	time/SHORT/H11/00:30:45	AM 0:30	0:30 AM	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	ks-Deva-IN	time/SHORT/H11/15:30:45	PM 3:30	3:30 PM	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	ks-Deva-IN	time/SHORT/H12/00:30:45	AM 12:30	12:30 AM	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	ks-Deva-IN	time/SHORT/H12/15:30:45	PM 3:30	3:30 PM	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	ksh	time/MEDIUM/H23/00:30:45	00:30:45	0:30:45	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	ksh	time/SHORT/H23/00:30:45	00:30	0:30	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
