# GENERATED by ./gradlew :conformance-icu:updateLedger. Reviewed by hand.
# icu=release-78.3  cldr=release-48-2
#
# Every row is a case where this library and ICU disagree and the
# disagreement is expected. A new one fails the build; a row that stops
# reproducing fails too. An ICU version bump regenerates this file, and
# the diff is the point rather than a nuisance.
#
# domain	locale	case	ours	icu	divergence	note
exemplar-cities	sr-Cyrl-ME	Asia/Almaty	Алмати	Almati	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Amman	Аман	Aman	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Anadyr	Анадир	Anadir	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Aqtau	Актау	Aktau	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Aqtobe	Акутобе	Akutobe	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Ashgabat	Ашхабад	Ašhabad	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Atyrau	Атирау	Atirau	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Baghdad	Багдад	Bagdad	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Bahrain	Бахреин	Bahrein	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Baku	Баку	Baku	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Bangkok	Бангкок	Bangkok	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Barnaul	Барнаул	Barnaul	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Beirut	Бејрут	Bejrut	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Bishkek	Бишкек	Biškek	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Brunei	Брунеј	Brunej	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Calcutta	Калкута	Kalkuta	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Chita	Чита	Čita	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Colombo	Коломбо	Kolombo	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Damascus	Дамаск	Damask	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Dhaka	Дака	Daka	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Dili	Дили	Dili	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Dubai	Дубаи	Dubai	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Dushanbe	Душанбе	Dušanbe	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Famagusta	Фамагуста	Famagusta	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Gaza	Газа	Gaza	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Hebron	Хеброн	Hebron	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Hong_Kong	Хонгконг	Hongkong	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Hovd	Ховд	Hovd	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Irkutsk	Иркуцк	Irkuck	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Jakarta	Џакарта	Džakarta	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Jayapura	Џајапура	Džajapura	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Jerusalem	Јерусалим	Jerusalim	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Kabul	Кабул	Kabul	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Kamchatka	Камчатка	Kamčatka	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Karachi	Карачи	Karači	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Katmandu	Катманду	Katmandu	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Khandyga	Хандига	Handiga	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Krasnoyarsk	Краснојарск	Krasnojarsk	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Kuala_Lumpur	Куала Лумпур	Kuala Lumpur	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Kuching	Кучинг	Kučing	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Kuwait	Кувајт	Kuvajt	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Macau	Макао	Makao	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Magadan	Магадан	Magadan	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Makassar	Макасар	Makasar	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Manila	Манила	Manila	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Muscat	Мускат	Muskat	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Nicosia	Никозија	Nikozija	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Novokuznetsk	Новокузњецк	Novokuznjeck	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Novosibirsk	Новосибирск	Novosibirsk	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Omsk	Омск	Omsk	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Oral	Орал	Oral	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Phnom_Penh	Пном Пен	Pnom Pen	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Pontianak	Понтијанак	Pontijanak	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Pyongyang	Пјонгјанг	Pjongjang	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Qatar	Катар	Katar	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Qostanay	Костанај	Kostanaj	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Qyzylorda	Кизилорда	Kizilorda	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Rangoon	Рангун	Rangun	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Riyadh	Ријад	Rijad	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Saigon	Хо Ши Мин	Ho Ši Min	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Sakhalin	Сахалин	Sahalin	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Samarkand	Самарканд	Samarkand	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Seoul	Сеул	Seul	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Shanghai	Шангај	Šangaj	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Singapore	Сингапур	Singapur	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Srednekolymsk	Средњеколимск	Srednjekolimsk	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Taipei	Тајпеј	Tajpej	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Tashkent	Ташкент	Taškent	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Tbilisi	Тбилиси	Tbilisi	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Tehran	Техеран	Teheran	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Thimphu	Тимпу	Timpu	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Tokyo	Токио	Tokio	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Tomsk	Томск	Tomsk	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Ulaanbaatar	Улан Батор	Ulan Bator	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Urumqi	Урумћи	Urumći	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Ust-Nera	Уст-Нера	Ust-Nera	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Vientiane	Вијентијан	Vijentijan	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Vladivostok	Владивосток	Vladivostok	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Yakutsk	Јакутск	Jakutsk	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Yekaterinburg	Јекатеринбург	Jekaterinburg	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Asia/Yerevan	Јереван	Jerevan	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Atlantic/Azores	Азори	Azori	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Atlantic/Bermuda	Бермуда	Bermuda	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Atlantic/Canary	Канарска острва	Kanarska ostrva	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Atlantic/Cape_Verde	Зеленортска Острва	Zelenortska Ostrva	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Atlantic/Faeroe	Фарска Острва	Farska Ostrva	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Atlantic/Madeira	Мадеира	Madeira	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Atlantic/Reykjavik	Рејкјавик	Rejkjavik	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Atlantic/South_Georgia	Јужна Џорџија	Južna Džordžija	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Atlantic/St_Helena	Света Јелена	Sveta Jelena	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Atlantic/Stanley	Стенли	Stenli	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Australia/Adelaide	Аделејд	Adelejd	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Australia/Brisbane	Бризбејн	Brizbejn	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Australia/Broken_Hill	Брокен Хил	Broken Hil	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Australia/Darwin	Дарвин	Darvin	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Australia/Eucla	Иукла	Iukla	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Australia/Hobart	Хобарт	Hobart	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Australia/Lindeman	Линдеман	Lindeman	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Australia/Lord_Howe	Лорд Хау	Lord Hau	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Australia/Melbourne	Мелбурн	Melburn	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Australia/Perth	Перт	Pert	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Australia/Sydney	Сиднеј	Sidnej	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Amsterdam	Амстердам	Amsterdam	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Andorra	Андора	Andora	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Astrakhan	Астракан	Astrakan	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Athens	Атина	Atina	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Belgrade	Београд	Beograd	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Berlin	Берлин	Berlin	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Bratislava	Братислава	Bratislava	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Brussels	Брисел	Brisel	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Bucharest	Букурешт	Bukurešt	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Budapest	Будимпешта	Budimpešta	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Busingen	Бисинген	Bisingen	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Chisinau	Кишињев	Kišinjev	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Copenhagen	Копенхаген	Kopenhagen	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Dublin	Даблин	Dablin	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Gibraltar	Гибралтар	Gibraltar	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Guernsey	Гернзи	Gernzi	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Helsinki	Хелсинки	Helsinki	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Isle_of_Man	Острво Ман	Ostrvo Man	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Istanbul	Истанбул	Istanbul	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Jersey	Џерзи	Džerzi	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Kaliningrad	Калињинград	Kalinjingrad	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Kiev	Кијев	Kijev	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Kirov	Киров	Kirov	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Lisbon	Лисабон	Lisabon	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Ljubljana	Љубљана	Ljubljana	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/London	Лондон	London	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Luxembourg	Луксембург	Luksemburg	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Madrid	Мадрид	Madrid	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Malta	Малта	Malta	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Mariehamn	Марихамн	Marihamn	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Minsk	Минск	Minsk	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Monaco	Монако	Monako	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Moscow	Москва	Moskva	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Oslo	Осло	Oslo	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Paris	Париз	Pariz	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Podgorica	Подгорица	Podgorica	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Prague	Праг	Prag	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Riga	Рига	Riga	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Rome	Рим	Rim	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Samara	Самара	Samara	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/San_Marino	Сан Марино	San Marino	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Sarajevo	Сарајево	Sarajevo	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Saratov	Саратов	Saratov	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Simferopol	Симферопољ	Simferopolj	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Skopje	Скопље	Skoplje	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Sofia	Софија	Sofija	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Stockholm	Стокхолм	Stokholm	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Tallinn	Талин	Talin	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Tirane	Тирана	Tirana	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Ulyanovsk	Уљановск	Uljanovsk	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Vaduz	Вадуз	Vaduz	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Vatican	Ватикан	Vatikan	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Vienna	Беч	Beč	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Vilnius	Вилњус	Vilnjus	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Volgograd	Волгоград	Volgograd	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Warsaw	Варшава	Varšava	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Zagreb	Загреб	Zagreb	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Europe/Zurich	Цирих	Cirih	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Indian/Antananarivo	Антананариво	Antananarivo	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Indian/Chagos	Чагос	Čagos	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Indian/Christmas	Божић	Božić	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Indian/Cocos	Кокос	Kokos	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Indian/Comoro	Коморо	Komoro	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Indian/Kerguelen	Кергелен	Kergelen	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Indian/Mahe	Махе	Mahe	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Indian/Maldives	Малдиви	Maldivi	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Indian/Mauritius	Маурицијус	Mauricijus	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Indian/Mayotte	Мајот	Majot	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Indian/Reunion	Реунион	Reunion	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Apia	Апија	Apija	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Auckland	Окланд	Okland	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Bougainville	Буганвил	Buganvil	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Chatham	Чатам	Čatam	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Easter	Ускршње острво	Uskršnje ostrvo	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Efate	Ефат	Efat	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Enderbury	Кантон	Kanton	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Fakaofo	Факаофо	Fakaofo	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Fiji	Фиџи	Fidži	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Funafuti	Фунафути	Funafuti	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Galapagos	Галапагос	Galapagos	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Gambier	Гамбије	Gambije	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Guadalcanal	Гвадалканал	Gvadalkanal	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Guam	Гуам	Guam	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Honolulu	Хонолулу	Honolulu	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Kiritimati	Киритимати	Kiritimati	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Kosrae	Кошре	Košre	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Kwajalein	Кваџалејин	Kvadžalejin	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Majuro	Мајуро	Majuro	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Marquesas	Маркиз	Markiz	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Midway	Мидвеј	Midvej	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Nauru	Науру	Nauru	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Niue	Ниуе	Niue	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Norfolk	Норфолк	Norfolk	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Noumea	Нумеа	Numea	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Pago_Pago	Паго Паго	Pago Pago	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Palau	Палау	Palau	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Pitcairn	Питкерн	Pitkern	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Ponape	Понапе	Ponape	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Port_Moresby	Порт Морзби	Port Morzbi	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Rarotonga	Раротонга	Rarotonga	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Saipan	Сајпан	Sajpan	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Tahiti	Тахити	Tahiti	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Tarawa	Тарава	Tarava	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Tongatapu	Тонгатапу	Tongatapu	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Truk	Трук	Truk	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Wake	Вејк	Vejk	DEFECT	TODO: explain this divergence or reclassify it
exemplar-cities	sr-Cyrl-ME	Pacific/Wallis	Валис	Valis	DEFECT	TODO: explain this divergence or reclassify it
